波长nm,计数count
461.1890032,-6.422299795
461.1907576,-6.41073922
461.1925117,12.60082136
461.1942656,8.61238193
461.1960193,6.623942505
461.1977727,-3.36449692
461.1995259,-11.35293634
461.2012788,4.65862423
461.2030315,7.670184805
461.204784,0.68174538
461.2065362,8.693305955
461.2082881,0.70486653
461.2100398,-6.283572895
461.2117913,-11.27201232
461.2135425,-32.26045175
461.2152935,-23.24889117
461.2170443,-11.2373306
461.2187947,5.774229979
461.220545,10.78579055
461.222295,4.797351129
461.2240448,-0.191088296
461.2257943,-1.179527721
461.2275435,-4.167967146
461.2292926,-14.15640657
461.2310414,-3.144845996
461.2327899,-11.13328542
461.2345382,-13.12172485
461.2362862,2.889835729
461.238034,-21.0986037
461.2397816,-13.08704312
461.2415289,-10.07548255
461.243276,-2.063921971
461.2450228,22.9476386
461.2467513,3.959199179
461.2484975,-9.029240246
461.2502434,-9.017679671
461.2519891,-6.006119097
461.2537345,6.005441478
461.2554796,8.017002053
461.2572246,4.028562628
461.2589693,1.040123203
461.2607137,4.051683778
461.2624579,21.06324435
461.2642018,17.07480493
461.2659455,-0.913634497
461.267689,-5.902073922
461.2694322,-16.89051335
461.2711752,-12.87895277
461.2729179,-13.8673922
461.2746604,-12.85583162
461.2764026,-30.84427105
461.2781446,-26.83271047
461.2798863,-17.8211499
461.2816278,-21.80958932
461.2833691,-41.79802875
461.2851101,-39.78646817
461.2868508,-32.7749076
461.2885913,-30.76334702
461.2903316,-37.75178645
461.2920716,-24.74022587
461.2938114,-15.7286653
461.2955509,-12.71710472
461.2972902,6.294455852
461.2990292,34.30601643
461.300768,19.317577
461.3025065,20.32913758
461.3042448,-0.659301848
461.3059829,7.352258727
461.3077207,23.3638193
461.3094583,-10.62462012
461.3111956,-17.61305955
461.3129326,-21.60149897
461.3146695,-7.589938398
461.316406,-12.57837782
461.3181424,1.433182752
461.3198785,16.44474333
461.3216143,12.4563039
461.3233499,5.467864476
461.3250852,0.479425051
461.3268204,18.49098563
461.3285552,27.5025462
461.3302898,12.51410678
461.3320242,19.52566735
461.3337583,14.53722793
461.3354922,-17.4512115
461.3372258,-7.439650924
461.3389592,-3.428090349
461.3406923,-1.416529774
461.3424252,-17.4049692
461.3441579,-22.39340862
461.3458903,-11.38184805
461.3476224,4.629712526
461.3493543,12.6412731
461.351086,-9.347166324
461.3528174,-12.33560575
461.3545486,5.675954825
461.3562795,22.6875154
461.3580102,27.69907598
461.3597406,28.71063655
461.3614708,4.722197125
461.3632008,9.7337577
461.3649305,6.745318275
461.3666599,-0.24312115
461.3683891,17.76843943
461.3701181,19.78
461.3718468,5.791560575
461.3735753,-3.19687885
461.3753035,-7.185318275
461.3770315,5.8262423
461.3787592,-7.162197125
461.3804867,-19.15063655
461.3822139,-13.13907598
461.3839409,-20.1275154
461.3856677,-0.115954825
461.3873942,9.895605749
461.3891204,7.907166324
461.3908465,-0.081273101
461.3925722,5.930287474
461.3942977,4.941848049
461.396023,14.95340862
461.397748,4.964969199
461.3994728,-11.02347023
461.4011974,-10.01190965
461.4029217,-17.00034908
461.4046457,-13.9887885
461.4063695,-19.97722793
461.4080931,-0.965667351
461.4098164,-6.954106776
461.4115394,-23.9425462
461.4132622,-17.93098563
